BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
0,0.004,0.0099,0.0306,0.075,1,4.2672,1032000.0,3.0372e+06,0.00913,9.1115e+06,0.16438,0.6,0.1
1,0.004,0.0064,0.016,0.04,1,6.096,5502600.0,3.3468e+06,0.00062,1.0040e+07,0.01076,0.5,0.4
2,0.004,0.012,0.04,0.1,2,2.1336,3140500.0,"2.4647e+07,1.6431e+07","0.03721,0.02480","7.3940e+07,4.9293e+07","0.89218,0.59479",0.8,0.1
3,0.004,0.008,0.024,0.07,1,6.096,48079000.0,2.5139e+08,0.00406,5.0278e+08,0.06483,0.6,0.1
4,0.004,0.012,0.04,0.1,2,2.1336,2412000.0,"1.8929e+07,1.2620e+07","0.03721,0.02480","5.6788e+07,3.7859e+07","0.89218,0.59479",0.8,0.1
5,0.004,0.012,0.04,0.1,2,2.1336,4505500.0,"3.5359e+07,2.3573e+07","0.03721,0.02480","1.0608e+08,7.0718e+07","0.89218,0.59479",0.8,0.1
6,0.004,0.0099,0.0306,0.075,1,4.2672,144878.0487804878,4.2638e+05,0.00913,1.2791e+06,0.16438,0.6,0.1
7,0.004,0.0099,0.0306,0.075,2,2.1336,2125000.0,"1.2508e+07,8.3385e+06","0.02790,0.01860","3.7523e+07,2.5016e+07","0.50229,0.33486",0.6,0.1
8,0.004,0.012,0.04,0.1,2,2.1336,129916.66666666666,"1.0196e+06,6.7972e+05","0.03721,0.02480","3.0588e+06,2.0392e+06","0.89218,0.59479",0.8,0.1
9,0.005,0.01,0.03,0.08,1,7.3152,1473076.923076923,5.7804e+06,0.00398,1.1561e+07,0.06323,0.5,0.0
10,0.004,0.0099,0.0306,0.075,1,4.2672,355666.6666666667,1.0467e+06,0.00913,3.1402e+06,0.16438,0.6,0.1
11,0.004,0.0099,0.0306,0.075,1,4.2672,1100000.0,3.2373e+06,0.00913,9.7119e+06,0.16438,0.6,0.1
12,0.004,0.0069,0.0187,0.0525,1,6.096,8638400.0,2.2626e+07,0.00203,4.5253e+07,0.02447,0.4,0.1
13,0.004,0.012,0.04,0.1,2,2.1336,2545000.0,"1.9973e+07,1.3315e+07","0.03721,0.02480","5.9919e+07,3.9946e+07","0.89218,0.59479",0.8,0.1
14,0.004,0.012,0.04,0.1,1,4.2672,2157500.0,8.4660e+06,0.01218,2.5398e+07,0.29197,0.8,0.1
15,0.004,0.0099,0.0306,0.075,1,4.2672,1145000.0,3.3697e+06,0.00913,1.0109e+07,0.16438,0.6,0.1
16,0.004,0.012,0.04,0.1,2,2.1336,3639000.0,"2.8559e+07,1.9039e+07","0.03721,0.02480","8.5677e+07,5.7118e+07","0.89218,0.59479",0.8,0.1
17,0.004,0.012,0.04,0.1,2,2.1336,1773000.0,"1.3915e+07,9.2763e+06","0.03721,0.02480","4.1744e+07,2.7829e+07","0.89218,0.59479",0.8,0.1
18,0.004,0.012,0.04,0.1,1,4.2672,3300500.0,1.2951e+07,0.01218,3.8853e+07,0.29197,0.8,0.1
19,0.004,0.012,0.04,0.1,2,2.1336,757000.0,"5.9409e+06,3.9606e+06","0.03721,0.02480","1.7823e+07,1.1882e+07","0.89218,0.59479",0.8,0.1
20,0.004,0.012,0.04,0.1,1,4.2672,1475000.0,5.7879e+06,0.01218,1.7364e+07,0.29197,0.8,0.1
21,0.004,0.012,0.04,0.1,1,4.2672,977500.0,3.8357e+06,0.01218,1.1507e+07,0.29197,0.8,0.1
22,0.004,0.012,0.04,0.1,2,2.1336,2769500.0,"2.1735e+07,1.4490e+07","0.03721,0.02480","6.5205e+07,4.3470e+07","0.89218,0.59479",0.8,0.1
23,0.004,0.012,0.04,0.1,2,2.1336,2710000.0,"2.1268e+07,1.4179e+07","0.03721,0.02480","6.3804e+07,4.2536e+07","0.89218,0.59479",0.8,0.1
24,0.004,0.0099,0.0306,0.075,2,2.1336,1634000.0,"9.6177e+06,6.4118e+06","0.02790,0.01860","2.8853e+07,1.9235e+07","0.50229,0.33486",0.6,0.1
25,0.004,0.0099,0.0306,0.075,1,4.2672,1240000.0,3.6493e+06,0.00913,1.0948e+07,0.16438,0.6,0.1
26,0.004,0.0099,0.0306,0.075,1,4.2672,1015000.0,2.9871e+06,0.00913,8.9614e+06,0.16438,0.6,0.1
27,0.004,0.0099,0.0306,0.075,1,4.2672,1219000.0,3.5875e+06,0.00913,1.0763e+07,0.16438,0.6,0.1
28,0.004,0.012,0.04,0.1,2,2.1336,2520000.0,"1.9777e+07,1.3185e+07","0.03721,0.02480","5.9331e+07,3.9554e+07","0.89218,0.59479",0.8,0.1
29,0.004,0.01,0.03,0.08,3,2.032,10970000.0,"1.2914e+08,1.0762e+08,6.4569e+07","0.01628,0.01357,0.00814","3.2285e+08,2.6904e+08,1.6142e+08","0.32523,0.27102,0.16261",0.6,0.4
30,0.004,0.012,0.04,0.1,1,4.2672,5227000.0,2.0511e+07,0.01218,6.1532e+07,0.29197,0.8,0.1
31,0.004,0.0099,0.0306,0.075,2,2.1336,3261000.0,"1.9194e+07,1.2796e+07","0.02790,0.01860","5.7583e+07,3.8388e+07","0.50229,0.33486",0.6,0.1
32,0.004,0.012,0.04,0.1,2,2.1336,5112000.0,"4.0119e+07,2.6746e+07","0.03721,0.02480","1.2036e+08,8.0238e+07","0.89218,0.59479",0.8,0.1
33,0.004,0.012,0.04,0.1,2,2.1336,2514000.0,"1.9730e+07,1.3153e+07","0.03721,0.02480","5.9190e+07,3.9460e+07","0.89218,0.59479",0.8,0.1
34,0.004,0.012,0.04,0.1,2,2.1336,2005000.0,"1.5735e+07,1.0490e+07","0.03721,0.02480","4.7206e+07,3.1470e+07","0.89218,0.59479",0.8,0.1
35,0.004,0.012,0.04,0.1,1,4.2672,1139000.0,4.4694e+06,0.01218,1.3408e+07,0.29197,0.8,0.1
36,0.004,0.012,0.04,0.1,1,4.2672,1245000.0,4.8854e+06,0.01218,1.4656e+07,0.29197,0.8,0.1
37,0.004,0.012,0.04,0.1,1,4.2672,1441000.0,5.6545e+06,0.01218,1.6963e+07,0.29197,0.8,0.1
38,0.004,0.012,0.04,0.1,1,4.2672,1482000.0,5.8154e+06,0.01218,1.7446e+07,0.29197,0.8,0.1
39,0.004,0.012,0.04,0.1,2,2.1336,2496000.0,"1.9589e+07,1.3059e+07","0.03721,0.02480","5.8766e+07,3.9177e+07","0.89218,0.59479",0.8,0.1
40,0.004,0.0099,0.0306,0.075,2,2.1336,2226000.0,"1.3102e+07,8.7348e+06","0.02790,0.01860","3.9307e+07,2.6204e+07","0.50229,0.33486",0.6,0.1
41,0.004,0.0099,0.0306,0.075,2,2.1336,1980000.0,"1.1654e+07,7.7695e+06","0.02790,0.01860","3.4963e+07,2.3309e+07","0.50229,0.33486",0.6,0.1
42,0.004,0.0099,0.0306,0.075,1,4.2672,1396000.0,4.1084e+06,0.00913,1.2325e+07,0.16438,0.6,0.1
43,0.004,0.012,0.04,0.1,2,2.1336,1142000.0,"8.9624e+06,5.9749e+06","0.03721,0.02480","2.6887e+07,1.7925e+07","0.89218,0.59479",0.8,0.1
44,0.004,0.012,0.04,0.1,2,2.1336,857500.0,"6.7297e+06,4.4864e+06","0.03721,0.02480","2.0189e+07,1.3459e+07","0.89218,0.59479",0.8,0.1
45,0.004,0.012,0.04,0.1,2,2.1336,2720000.0,"2.1347e+07,1.4231e+07","0.03721,0.02480","6.4040e+07,4.2693e+07","0.89218,0.59479",0.8,0.1
46,0.004,0.012,0.04,0.1,2,2.1336,4003000.0,"3.1416e+07,2.0944e+07","0.03721,0.02480","9.4247e+07,6.2831e+07","0.89218,0.59479",0.8,0.1
47,0.004,0.012,0.04,0.1,2,2.1336,2200000.0,"1.7266e+07,1.1510e+07","0.03721,0.02480","5.1797e+07,3.4531e+07","0.89218,0.59479",0.8,0.1
48,0.004,0.012,0.04,0.1,2,2.1336,5013000.0,"3.9342e+07,2.6228e+07","0.03721,0.02480","1.1803e+08,7.8684e+07","0.89218,0.59479",0.8,0.1
49,0.004,0.0099,0.0306,0.075,1,4.2672,600000.0,1.7658e+06,0.00913,5.2974e+06,0.16438,0.6,0.1
50,0.004,0.0099,0.0306,0.075,1,4.2672,2540000.0,7.4752e+06,0.00913,2.2426e+07,0.16438,0.6,0.1
51,0.004,0.012,0.04,0.1,2,2.1336,1976000.0,"1.5508e+07,1.0338e+07","0.03721,0.02480","4.6523e+07,3.1015e+07","0.89218,0.59479",0.8,0.1
52,0.004,0.012,0.04,0.1,2,2.1336,1976000.0,"1.5508e+07,1.0338e+07","0.03721,0.02480","4.6523e+07,3.1015e+07","0.89218,0.59479",0.8,0.1
53,0.004,0.012,0.04,0.1,1,4.2672,1268000.0,4.9756e+06,0.01218,1.4927e+07,0.29197,0.8,0.1
54,0.004,0.0099,0.0306,0.075,1,4.2672,1160000.0,3.4139e+06,0.00913,1.0242e+07,0.16438,0.6,0.1
55,0.004,0.0099,0.0306,0.075,1,4.2672,980000.0,2.8841e+06,0.00913,8.6524e+06,0.16438,0.6,0.1
56,0.004,0.0099,0.0306,0.075,1,4.2672,1116000.0,3.2844e+06,0.00913,9.8532e+06,0.16438,0.6,0.1
57,0.004,0.0099,0.0306,0.075,1,4.2672,980000.0,2.8841e+06,0.00913,8.6524e+06,0.16438,0.6,0.1
58,0.004,0.0099,0.0306,0.075,1,4.2672,2506000.0,7.3752e+06,0.00913,2.2125e+07,0.16438,0.6,0.1
59,0.004,0.0099,0.0306,0.075,1,4.2672,1370000.0,4.0319e+06,0.00913,1.2096e+07,0.16438,0.6,0.1
60,0.004,0.0099,0.0306,0.075,1,4.2672,1876300.0,5.5220e+06,0.00913,1.6566e+07,0.16438,0.6,0.1
61,0.004,0.0099,0.0306,0.075,1,4.2672,1597000.0,4.7000e+06,0.00913,1.4100e+07,0.16438,0.6,0.1
62,0.004,0.0099,0.0306,0.075,1,4.2672,1095000.0,3.2226e+06,0.00913,9.6678e+06,0.16438,0.6,0.1
63,0.004,0.0099,0.0306,0.075,1,4.2672,787500.0,2.3176e+06,0.00913,6.9528e+06,0.16438,0.6,0.1
64,0.004,0.0099,0.0306,0.075,1,4.2672,1722000.0,5.0678e+06,0.00913,1.5204e+07,0.16438,0.6,0.1
65,0.004,0.012,0.04,0.1,2,2.1336,2576000.0,"2.0216e+07,1.3478e+07","0.03721,0.02480","6.0649e+07,4.0433e+07","0.89218,0.59479",0.8,0.1
66,0.004,0.0099,0.0306,0.075,1,4.2672,1377000.0,4.0525e+06,0.00913,1.2158e+07,0.16438,0.6,0.1
67,0.004,0.0099,0.0306,0.075,1,4.2672,1370000.0,4.0319e+06,0.00913,1.2096e+07,0.16438,0.6,0.1
68,0.004,0.0099,0.0306,0.075,2,2.1336,4200000.0,"2.4721e+07,1.6481e+07","0.02790,0.01860","7.4164e+07,4.9442e+07","0.50229,0.33486",0.6,0.1
69,0.004,0.0099,0.0306,0.075,2,2.1336,4200000.0,"2.4721e+07,1.6481e+07","0.02790,0.01860","7.4164e+07,4.9442e+07","0.50229,0.33486",0.6,0.1
70,0.004,0.0084,0.0232,0.06,2,3.048,3752600.0,"1.4725e+07,9.8168e+06","0.00465,0.00310","3.6813e+07,2.4542e+07","0.06976,0.04651",0.4,0.4
71,0.004,0.012,0.04,0.1,1,4.2672,3741000.0,1.4680e+07,0.01218,4.4039e+07,0.29197,0.8,0.1
72,0.004,0.012,0.04,0.1,2,2.1336,1367166.6666666667,"1.0730e+07,7.1530e+06","0.03721,0.02480","3.2189e+07,2.1459e+07","0.89218,0.59479",0.8,0.1
73,0.004,0.012,0.04,0.1,1,4.2672,3089000.0,1.2121e+07,0.01218,3.6364e+07,0.29197,0.8,0.1
74,0.004,0.012,0.04,0.1,1,4.2672,1566000.0,6.1450e+06,0.01218,1.8435e+07,0.29197,0.8,0.1
75,0.004,0.012,0.04,0.1,1,4.2672,3005500.0,1.1794e+07,0.01218,3.5381e+07,0.29197,0.8,0.1
76,0.004,0.0084,0.0232,0.06,1,6.096,14687500.0,2.8817e+07,0.00152,7.2042e+07,0.02283,0.4,0.4
77,0.004,0.012,0.04,0.1,1,4.2672,1720000.0,6.7493e+06,0.01218,2.0248e+07,0.29197,0.8,0.1
78,0.004,0.012,0.04,0.1,2,2.1336,6548000.0,"5.1389e+07,3.4259e+07","0.03721,0.02480","1.5417e+08,1.0278e+08","0.89218,0.59479",0.8,0.1
79,0.004,0.012,0.04,0.1,2,2.1336,3276500.0,"2.5714e+07,1.7143e+07","0.03721,0.02480","7.7142e+07,5.1428e+07","0.89218,0.59479",0.8,0.1
80,0.004,0.012,0.04,0.1,2,2.1336,2001000.0,"1.5704e+07,1.0469e+07","0.03721,0.02480","4.7112e+07,3.1408e+07","0.89218,0.59479",0.8,0.1
81,0.004,0.012,0.04,0.1,2,2.1336,2304000.0,"1.8082e+07,1.2055e+07","0.03721,0.02480","5.4245e+07,3.6164e+07","0.89218,0.59479",0.8,0.1
82,0.003,0.006,0.015,0.035,1,,1604000.0,1.5735e+06,0.00076,3.5404e+06,0.00856,0.3,0.4
83,0.003,0.006,0.015,0.035,3,,28043500.0,"8.2532e+07,6.8777e+07,4.1266e+07","0.00407,0.00339,0.00203","1.8570e+08,1.5475e+08,9.2849e+07","0.04578,0.03815,0.02289",0.3,0.4
84,0.004,0.012,0.04,0.1,2,2.1336,2496000.0,"1.9589e+07,1.3059e+07","0.03721,0.02480","5.8766e+07,3.9177e+07","0.89218,0.59479",0.8,0.1
85,0.004,0.012,0.04,0.1,2,2.1336,2471500.0,"1.9396e+07,1.2931e+07","0.03721,0.02480","5.8189e+07,3.8793e+07","0.89218,0.59479",0.8,0.1
86,0.004,0.012,0.04,0.1,2,2.1336,2553000.0,"2.0036e+07,1.3357e+07","0.03721,0.02480","6.0108e+07,4.0072e+07","0.89218,0.59479",0.8,0.1
87,0.004,0.0099,0.0306,0.075,1,4.2672,1375000.0,4.0466e+06,0.00913,1.2140e+07,0.16438,0.6,0.1
88,0.004,0.0099,0.0306,0.075,1,4.2672,38400000.0,1.1301e+08,0.00913,3.3903e+08,0.16438,0.6,0.1
89,0.004,0.012,0.04,0.1,1,4.2672,116399200.0,4.5675e+08,0.01218,1.3703e+09,0.29197,0.8,0.1
90,0.004,0.0099,0.0306,0.075,1,4.2672,1534000.0,4.5146e+06,0.00913,1.3544e+07,0.16438,0.6,0.1
91,0.004,0.0099,0.0306,0.075,1,4.2672,2085500.0,6.1376e+06,0.00913,1.8413e+07,0.16438,0.6,0.1
92,0.004,0.0099,0.0306,0.075,1,4.2672,1171000.0,3.4463e+06,0.00913,1.0339e+07,0.16438,0.6,0.1
93,0.004,0.0099,0.0306,0.075,1,4.2672,1350000.0,3.9730e+06,0.00913,1.1919e+07,0.16438,0.6,0.1
94,0.004,0.0099,0.0306,0.075,1,4.2672,1240000.0,3.6493e+06,0.00913,1.0948e+07,0.16438,0.6,0.1
95,0.004,0.0099,0.0306,0.075,1,4.2672,1834000.0,5.3975e+06,0.00913,1.6192e+07,0.16438,0.6,0.1
96,0.004,0.0099,0.0306,0.075,1,4.2672,1465000.0,4.3115e+06,0.00913,1.2934e+07,0.16438,0.6,0.1
97,0.004,0.0099,0.0306,0.075,1,4.2672,1462000.0,4.3027e+06,0.00913,1.2908e+07,0.16438,0.6,0.1
98,0.004,0.0099,0.0306,0.075,2,2.1336,24204000.0,"1.4246e+08,9.4976e+07","0.02790,0.01860","4.2739e+08,2.8493e+08","0.50229,0.33486",0.6,0.1
99,0.004,0.0099,0.0306,0.075,1,4.2672,2151000.0,6.3304e+06,0.00913,1.8991e+07,0.16438,0.6,0.1
100,0.004,0.0099,0.0306,0.075,1,4.2672,1374000.0,4.0437e+06,0.00913,1.2131e+07,0.16438,0.6,0.1
101,0.004,0.0099,0.0306,0.075,2,2.1336,1900000.0,"1.1183e+07,7.4556e+06","0.02790,0.01860","3.3550e+07,2.2367e+07","0.50229,0.33486",0.6,0.1
102,0.004,0.0099,0.0306,0.075,1,4.2672,1228000.0,3.6140e+06,0.00913,1.0842e+07,0.16438,0.6,0.1
103,0.004,0.0099,0.0306,0.075,1,4.2672,1228000.0,3.6140e+06,0.00913,1.0842e+07,0.16438,0.6,0.1
104,0.004,0.0099,0.0306,0.075,1,4.2672,1073500.0,3.1593e+06,0.00913,9.4779e+06,0.16438,0.6,0.1
105,0.004,0.0099,0.0306,0.075,2,2.1336,1796000.0,"1.0571e+07,7.0475e+06","0.02790,0.01860","3.1714e+07,2.1143e+07","0.50229,0.33486",0.6,0.1
106,0.004,0.0099,0.0306,0.075,1,4.2672,1330000.0,3.9142e+06,0.00913,1.1743e+07,0.16438,0.6,0.1
107,0.004,0.012,0.04,0.1,1,4.2672,1064000.0,4.1751e+06,0.01218,1.2525e+07,0.29197,0.8,0.1
108,0.004,0.0099,0.0306,0.075,2,2.1336,1690000.0,"9.9473e+06,6.6316e+06","0.02790,0.01860","2.9842e+07,1.9895e+07","0.50229,0.33486",0.6,0.1
109,0.004,0.0099,0.0306,0.075,1,4.2672,454000.0,1.3361e+06,0.00913,4.0084e+06,0.16438,0.6,0.1
110,0.004,0.0099,0.0306,0.075,2,2.1336,1690000.0,"9.9473e+06,6.6316e+06","0.02790,0.01860","2.9842e+07,1.9895e+07","0.50229,0.33486",0.6,0.1
111,0.004,0.0099,0.0306,0.075,1,4.2672,1102000.0,3.2432e+06,0.00913,9.7296e+06,0.16438,0.6,0.1
112,0.004,0.0099,0.0306,0.075,1,4.2672,1475000.0,4.3409e+06,0.00913,1.3023e+07,0.16438,0.6,0.1
113,0.004,0.012,0.04,0.1,2,2.1336,1970000.0,"1.5461e+07,1.0307e+07","0.03721,0.02480","4.6382e+07,3.0921e+07","0.89218,0.59479",0.8,0.1
114,0.004,0.012,0.04,0.1,2,2.1336,1993500.0,"1.5645e+07,1.0430e+07","0.03721,0.02480","4.6935e+07,3.1290e+07","0.89218,0.59479",0.8,0.1
115,0.004,0.012,0.04,0.1,2,2.1336,1946000.0,"1.5272e+07,1.0181e+07","0.03721,0.02480","4.5817e+07,3.0544e+07","0.89218,0.59479",0.8,0.1
116,0.004,0.012,0.04,0.1,1,4.2672,1374000.0,5.3916e+06,0.01218,1.6175e+07,0.29197,0.8,0.1
117,0.004,0.012,0.04,0.1,2,2.1336,2549000.0,"2.0005e+07,1.3336e+07","0.03721,0.02480","6.0014e+07,4.0009e+07","0.89218,0.59479",0.8,0.1
118,0.004,0.012,0.04,0.1,2,2.1336,3389000.0,"2.6597e+07,1.7731e+07","0.03721,0.02480","7.9791e+07,5.3194e+07","0.89218,0.59479",0.8,0.1
119,0.004,0.012,0.04,0.1,2,2.1336,3229000.0,"2.5341e+07,1.6894e+07","0.03721,0.02480","7.6024e+07,5.0682e+07","0.89218,0.59479",0.8,0.1
120,0.004,0.012,0.04,0.1,2,2.1336,2806000.0,"2.2021e+07,1.4681e+07","0.03721,0.02480","6.6064e+07,4.4043e+07","0.89218,0.59479",0.8,0.1
121,0.004,0.012,0.04,0.1,2,2.1336,3389000.0,"2.6597e+07,1.7731e+07","0.03721,0.02480","7.9791e+07,5.3194e+07","0.89218,0.59479",0.8,0.1
122,0.004,0.012,0.04,0.1,2,2.1336,2549000.0,"2.0005e+07,1.3336e+07","0.03721,0.02480","6.0014e+07,4.0009e+07","0.89218,0.59479",0.8,0.1
123,0.004,0.0099,0.0306,0.075,2,2.1336,2074000.0,"1.2208e+07,8.1384e+06","0.02790,0.01860","3.6623e+07,2.4415e+07","0.50229,0.33486",0.6,0.1
124,0.004,0.0099,0.0306,0.075,1,4.2672,2669000.0,7.8549e+06,0.00913,2.3565e+07,0.16438,0.6,0.1
125,0.004,0.0099,0.0306,0.075,2,2.1336,2074000.0,"1.2208e+07,8.1384e+06","0.02790,0.01860","3.6623e+07,2.4415e+07","0.50229,0.33486",0.6,0.1
126,0.004,0.012,0.04,0.1,1,4.2672,13956300.0,5.4765e+07,0.01218,1.6429e+08,0.29197,0.8,0.1
127,0.004,0.01,0.03,0.08,3,2.032,3643300.0,"4.2889e+07,3.5741e+07,2.1444e+07","0.01628,0.01357,0.00814","1.0722e+08,8.9352e+07,5.3611e+07","0.32523,0.27102,0.16261",0.6,0.4
128,0.004,0.012,0.04,0.1,1,4.2672,1010000.0,3.9632e+06,0.01218,1.1890e+07,0.29197,0.8,0.1
129,0.005,0.01,0.03,0.08,1,6.096,9285714.285714285,2.2773e+07,0.00248,6.8320e+07,0.05994,0.5,0.4
130,0.005,0.01,0.03,0.08,1,6.096,3863333.3333333335,9.4748e+06,0.00248,2.8424e+07,0.05994,0.5,0.4
131,0.004,0.012,0.04,0.1,2,2.1336,802500.0,"6.2980e+06,4.1987e+06","0.03721,0.02480","1.8894e+07,1.2596e+07","0.89218,0.59479",0.8,0.1
132,0.004,0.012,0.04,0.1,2,2.1336,1868000.0,"1.4660e+07,9.7734e+06","0.03721,0.02480","4.3980e+07,2.9320e+07","0.89218,0.59479",0.8,0.1
133,0.005,0.01,0.03,0.08,1,7.3152,18670000.0,7.3261e+07,0.00398,1.4652e+08,0.06323,0.5,0.0
134,0.004,0.0099,0.0306,0.075,1,4.2672,1632500.0,4.8044e+06,0.00913,1.4413e+07,0.16438,0.6,0.1
135,0.004,0.012,0.04,0.1,2,2.1336,4651000.0,"3.6501e+07,2.4334e+07","0.03721,0.02480","1.0950e+08,7.3002e+07","0.89218,0.59479",0.8,0.1
136,0.004,0.012,0.04,0.1,2,2.1336,5348000.0,"4.1971e+07,2.7981e+07","0.03721,0.02480","1.2591e+08,8.3942e+07","0.89218,0.59479",0.8,0.1
137,0.004,0.012,0.04,0.1,2,2.1336,3389000.0,"2.6597e+07,1.7731e+07","0.03721,0.02480","7.9791e+07,5.3194e+07","0.89218,0.59479",0.8,0.1
138,0.004,0.012,0.04,0.1,1,4.2672,110370.58823529413,4.3309e+05,0.01218,1.2993e+06,0.29197,0.8,0.1
139,0.004,0.012,0.04,0.1,2,2.1336,2534500.0,"1.9891e+07,1.3261e+07","0.03721,0.02480","5.9672e+07,3.9782e+07","0.89218,0.59479",0.8,0.1
140,0.004,0.0099,0.0306,0.075,1,4.2672,1152000.0,3.3903e+06,0.00913,1.0171e+07,0.16438,0.6,0.1
141,0.004,0.0099,0.0306,0.075,1,4.2672,1538000.0,4.5263e+06,0.00913,1.3579e+07,0.16438,0.6,0.1
142,0.004,0.0099,0.0306,0.075,1,4.2672,1152000.0,3.3903e+06,0.00913,1.0171e+07,0.16438,0.6,0.1
143,0.004,0.0099,0.0306,0.075,1,4.2672,512000.0,1.5068e+06,0.00913,4.5204e+06,0.16438,0.6,0.1
144,0.004,0.0099,0.0306,0.075,1,4.2672,1320000.0,3.8848e+06,0.00913,1.1654e+07,0.16438,0.6,0.1
145,0.004,0.008,0.024,0.07,3,2.032,458166.6666666667,"7.1869e+06,5.9891e+06,3.5934e+06","0.02169,0.01808,0.01085","1.4374e+07,1.1978e+07,7.1869e+06","0.34672,0.28893,0.17336",0.6,0.1
146,0.005,0.01,0.03,0.08,1,6.096,880681.8181818181,2.1599e+06,0.00248,6.4796e+06,0.05994,0.5,0.4
147,0.004,0.012,0.04,0.1,2,2.1336,4549000.0,"3.5701e+07,2.3800e+07","0.03721,0.02480","1.0710e+08,7.1401e+07","0.89218,0.59479",0.8,0.1
148,0.004,0.012,0.04,0.1,1,4.2672,742000.0,2.9116e+06,0.01218,8.7348e+06,0.29197,0.8,0.1
149,0.004,0.012,0.04,0.1,1,4.2672,822000.0,3.2255e+06,0.01218,9.6766e+06,0.29197,0.8,0.1
150,0.004,0.012,0.04,0.1,1,4.2672,1644000.0,6.4511e+06,0.01218,1.9353e+07,0.29197,0.8,0.1
151,0.004,0.012,0.04,0.1,2,2.1336,1623500.0,"1.2741e+07,8.4942e+06","0.03721,0.02480","3.8224e+07,2.5482e+07","0.89218,0.59479",0.8,0.1
152,0.004,0.0099,0.0306,0.075,1,4.2672,144878.0487804878,4.2638e+05,0.00913,1.2791e+06,0.16438,0.6,0.1
153,0.004,0.012,0.04,0.1,2,2.1336,259833.3333333333,"2.0392e+06,1.3594e+06","0.03721,0.02480","6.1175e+06,4.0783e+06","0.89218,0.59479",0.8,0.1
154,0.004,0.012,0.04,0.1,2,2.1336,2403000.0,"1.8859e+07,1.2572e+07","0.03721,0.02480","5.6576e+07,3.7717e+07","0.89218,0.59479",0.8,0.1
155,0.004,0.0099,0.0306,0.075,1,4.2672,9377.777777777777,2.7599e+04,0.00913,8.2796e+04,0.16438,0.6,0.1
156,0.004,0.0099,0.0306,0.075,2,2.1336,52105263.15789474,"3.0669e+08,2.0446e+08","0.02790,0.01860","9.2007e+08,6.1338e+08","0.50229,0.33486",0.6,0.1
157,0.005,0.01,0.03,0.08,1,6.096,604565.2173913043,1.4827e+06,0.00248,4.4481e+06,0.05994,0.5,0.4
158,0.004,0.0099,0.0306,0.075,1,4.2672,1064000.0,3.1314e+06,0.00913,9.3941e+06,0.16438,0.6,0.1
159,0.004,0.0099,0.0306,0.075,1,4.2672,1067000.0,3.1402e+06,0.00913,9.4205e+06,0.16438,0.6,0.1
160,0.004,0.0099,0.0306,0.075,1,4.2672,626500.0,1.8438e+06,0.00913,5.5314e+06,0.16438,0.6,0.1
161,0.004,0.008,0.024,0.07,1,6.096,120576000.0,6.3046e+08,0.00406,1.2609e+09,0.06483,0.6,0.1
162,0.004,0.012,0.04,0.1,2,2.1336,1767000.0,"1.3867e+07,9.2449e+06","0.03721,0.02480","4.1602e+07,2.7735e+07","0.89218,0.59479",0.8,0.1
163,0.004,0.012,0.04,0.1,2,2.1336,3691000.0,"2.8967e+07,1.9311e+07","0.03721,0.02480","8.6901e+07,5.7934e+07","0.89218,0.59479",0.8,0.1
164,0.004,0.012,0.04,0.1,1,4.2672,2717000.0,1.0662e+07,0.01218,3.1985e+07,0.29197,0.8,0.1
165,0.004,0.012,0.04,0.1,2,2.1336,4477000.0,"3.5135e+07,2.3424e+07","0.03721,0.02480","1.0541e+08,7.0271e+07","0.89218,0.59479",0.8,0.1
166,0.004,0.012,0.04,0.1,2,2.1336,2254500.0,"1.7693e+07,1.1796e+07","0.03721,0.02480","5.3080e+07,3.5387e+07","0.89218,0.59479",0.8,0.1
167,0.004,0.012,0.04,0.1,2,2.1336,2412000.0,"1.8929e+07,1.2620e+07","0.03721,0.02480","5.6788e+07,3.7859e+07","0.89218,0.59479",0.8,0.1
168,0.004,0.0099,0.0306,0.075,1,4.2672,1648000.0,4.8501e+06,0.00913,1.4550e+07,0.16438,0.6,0.1
169,0.004,0.0099,0.0306,0.075,1,4.2672,900000.0,2.6487e+06,0.00913,7.9461e+06,0.16438,0.6,0.1
170,0.004,0.0099,0.0306,0.075,1,4.2672,1130000.0,3.3256e+06,0.00913,9.9768e+06,0.16438,0.6,0.1
171,0.004,0.0099,0.0306,0.075,1,4.2672,1695000.0,4.9884e+06,0.00913,1.4965e+07,0.16438,0.6,0.1
172,0.004,0.0099,0.0306,0.075,1,4.2672,1015000.0,2.9871e+06,0.00913,8.9614e+06,0.16438,0.6,0.1
173,0.004,0.0099,0.0306,0.075,1,4.2672,1168000.0,3.4374e+06,0.00913,1.0312e+07,0.16438,0.6,0.1
174,0.004,0.012,0.04,0.1,2,2.1336,3126000.0,"2.4533e+07,1.6355e+07","0.03721,0.02480","7.3599e+07,4.9066e+07","0.89218,0.59479",0.8,0.1
175,0.004,0.012,0.04,0.1,1,4.2672,5800000.0,2.2759e+07,0.01218,6.8278e+07,0.29197,0.8,0.1
176,0.004,0.0099,0.0306,0.075,1,4.2672,2713000.0,7.9844e+06,0.00913,2.3953e+07,0.16438,0.6,0.1
177,0.004,0.0099,0.0306,0.075,1,4.2672,1854000.0,5.4563e+06,0.00913,1.6369e+07,0.16438,0.6,0.1
