BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
1549,0.004,0.008,0.024,0.07,2,3.2081317684532586,634802.3257538117,"6.6384e+06,4.4256e+06","0.01239,0.00826","1.3277e+07,8.8512e+06","0.19812,0.13208",0.6,0.1
1550,0.004,0.008,0.024,0.07,1,6.279304122645195,90328.52345846225,4.7230e+05,0.00406,9.4461e+05,0.06483,0.6,0.1
1551,0.004,0.012,0.04,0.1,1,4.436545034965672,424039.0409814163,1.6639e+06,0.01218,4.9918e+06,0.29197,0.8,0.1
1552,0.004,0.012,0.04,0.1,2,2.0756023652675033,376364.07827565144,"2.9537e+06,1.9691e+06","0.03721,0.02480","8.8611e+06,5.9074e+06","0.89218,0.59479",0.8,0.1
1553,0.004,0.012,0.04,0.1,2,2.04807586452147,421527.78105118935,"3.3082e+06,2.2054e+06","0.03721,0.02480","9.9245e+06,6.6163e+06","0.89218,0.59479",0.8,0.1
1554,0.004,0.012,0.04,0.1,1,4.266480086501443,210763.92130323415,8.2704e+05,0.01218,2.4811e+06,0.29197,0.8,0.1
1555,0.004,0.008,0.024,0.07,1,6.044347798977505,138001.8431182686,7.2157e+05,0.00406,1.4431e+06,0.06483,0.6,0.1
1556,0.004,0.008,0.024,0.07,1,5.9594096008951825,782842.7684885879,4.0933e+06,0.00406,8.1865e+06,0.06483,0.6,0.1
1557,0.004,0.008,0.024,0.07,1,6.311997520732779,361310.2158546681,1.8892e+06,0.00406,3.7784e+06,0.06483,0.6,0.1
1558,0.004,0.0099,0.0306,0.075,1,4.475970209743016,652369.1096929772,1.9199e+06,0.00913,5.7598e+06,0.16438,0.6,0.1
1559,0.004,0.008,0.024,0.07,1,6.123006063016707,456602.7802365502,2.3875e+06,0.00406,4.7749e+06,0.06483,0.6,0.1
1560,0.004,0.008,0.024,0.07,1,6.563403682497976,361267.8609649067,1.8890e+06,0.00406,3.7779e+06,0.06483,0.6,0.1
1561,0.004,0.008,0.024,0.07,1,5.757759150705434,351234.1432006628,1.8365e+06,0.00406,3.6730e+06,0.06483,0.6,0.1
1562,0.004,0.008,0.024,0.07,2,3.018628728506756,579539.922294153,"6.0605e+06,4.0403e+06","0.01239,0.00826","1.2121e+07,8.0807e+06","0.19812,0.13208",0.6,0.1
1563,0.004,0.008,0.024,0.07,1,5.881381612100701,607134.1236657718,3.1745e+06,0.00406,6.3491e+06,0.06483,0.6,0.1
1564,0.004,0.012,0.04,0.1,2,1.943487156853897,351236.04149327695,"2.7565e+06,1.8377e+06","0.03721,0.02480","8.2695e+06,5.5130e+06","0.89218,0.59479",0.8,0.1
1565,0.004,0.012,0.04,0.1,1,4.249595662408105,331165.26126551937,1.2995e+06,0.01218,3.8985e+06,0.29197,0.8,0.1
1566,0.004,0.012,0.04,0.1,1,4.241302854405738,689928.15343991,2.7073e+06,0.01218,8.1218e+06,0.29197,0.8,0.1
1567,0.004,0.008,0.024,0.07,2,3.2876010181511335,316112.1600498537,"3.3057e+06,2.2038e+06","0.01239,0.00826","6.6115e+06,4.4076e+06","0.19812,0.13208",0.6,0.1
1568,0.004,0.012,0.04,0.1,2,2.2019674983079116,717523.130256764,"5.6311e+06,3.7541e+06","0.03721,0.02480","1.6893e+07,1.1262e+07","0.89218,0.59479",0.8,0.1
1569,0.004,0.012,0.04,0.1,1,4.054180347009498,351236.9615353121,1.3783e+06,0.01218,4.1348e+06,0.29197,0.8,0.1
1570,0.004,0.008,0.024,0.07,1,6.68815095600756,260916.3841212587,1.3643e+06,0.00406,2.7285e+06,0.06483,0.6,0.1
1571,0.004,0.012,0.04,0.1,2,2.2679183371325364,293534.4576317462,"2.3037e+06,1.5358e+06","0.03721,0.02480","6.9110e+06,4.6073e+06","0.89218,0.59479",0.8,0.1
1572,0.004,0.012,0.04,0.1,1,4.393221389167752,321132.1843239496,1.2601e+06,0.01218,3.7804e+06,0.29197,0.8,0.1
